IBRC_Geo_ID,State,District Name,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic
6500008                             ,AL,Northwest Alabama Council of Local Governments,2022,238785,208360,21922,1856,1793,262,4592,225136,13649
6500008                             ,AL,Northwest Alabama Council of Local Governments,2023,240142,209238,22013,1885,1900,275,4831,225822,14320
6500008                             ,AL,Northwest Alabama Council of Local Governments,2024,241353,209956,22198,1957,2018,284,4940,226349,15004
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1990,942012,686007,250280,1574,4151,NULL,NULL,937885,4127
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1991,952420,691498,254709,1665,4548,NULL,NULL,947906,4514
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1992,962634,696199,259759,1744,4932,NULL,NULL,957533,5101
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1993,974127,702331,264499,1818,5479,NULL,NULL,968276,5851
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1994,985133,707781,269430,1934,5988,NULL,NULL,978253,6880
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1995,995128,712934,273572,2083,6539,NULL,NULL,987022,8106
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1996,1003549,717592,276694,2233,7030,NULL,NULL,993866,9683
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1997,1011037,721112,280044,2362,7519,NULL,NULL,999555,11482
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1998,1019673,725973,283297,2517,7886,NULL,NULL,1006045,13628
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,1999,1026880,729792,286164,2656,8268,NULL,NULL,1010731,16149
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2000,1033393,728411,287074,2923,8150,344,6491,1014464,18929
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2001,1038054,729816,289253,3055,8498,409,7023,1017117,20937
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2002,1041767,730780,290867,3207,9086,456,7371,1018281,23486
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2003,1049487,734212,294026,3314,9611,471,7853,1023377,26110
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2004,1056483,737055,296683,3430,10555,550,8210,1027589,28894
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2005,1064276,740515,299774,3595,11273,498,8621,1032351,31925
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2006,1076719,747044,304201,3707,12027,608,9132,1041382,35337
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2007,1084818,751229,306766,3846,12715,642,9620,1046090,38728
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2008,1094396,756123,310181,4005,13222,719,10146,1052271,42125
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2009,1102330,758903,313745,4111,13946,760,10865,1056847,45483
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2010,1105865,759076,315957,4237,14308,817,11470,1057877,47988
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2011,1107964,758318,318131,4139,14660,751,11965,1059939,48025
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2012,1111178,757959,320500,4102,15456,716,12445,1063669,47509
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2013,1116390,758923,323897,4073,15873,719,12905,1069019,47371
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2014,1119186,758943,325957,4031,16190,728,13337,1071927,47259
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2015,1122511,758973,328290,3998,16677,742,13831,1074880,47631
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2016,1125287,759696,329488,4005,17107,751,14240,1076692,48595
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2017,1127546,759389,331010,3977,17716,746,14708,1077974,49572
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2018,1129946,759724,332070,3987,18214,735,15216,1079126,50820
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2019,1132283,759586,333635,4007,18538,750,15767,1080492,51791
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2020,1159640,777375,341396,4435,19151,819,16464,1093401,66239
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2021,1158820,775595,341593,4462,19441,813,16916,1091543,67277
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2022,1159317,774747,341636,4777,19741,814,17602,1090022,69295
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2023,1164311,776960,342451,5106,20293,1016,18485,1092295,72016
6500009                             ,AL,Regional Planning Commission of Greater Birmingham,2024,1170325,779569,343595,5428,21277,1220,19236,1094973,75352
6500010                            ,AL,South Alabama Regional Planning Commission,1990,513648,365286,140946,3661,3755,NULL,NULL,509271,4377
6500010                            ,AL,South Alabama Regional Planning Commission,1991,521184,370180,143120,3819,4065,NULL,NULL,516784,4400
6500010                            ,AL,South Alabama Regional Planning Commission,1992,531013,376376,146383,3895,4359,NULL,NULL,526457,4556
6500010                            ,AL,South Alabama Regional Planning Commission,1993,541836,383383,149678,4009,4766,NULL,NULL,536971,4865
6500010                            ,AL,South Alabama Regional Planning Commission,1994,549253,387796,152213,4139,5105,NULL,NULL,544078,5175
6500010                            ,AL,South Alabama Regional Planning Commission,1995,553687,390104,153804,4325,5454,NULL,NULL,548176,5511
6500010                            ,AL,South Alabama Regional Planning Commission,1996,559035,393502,155280,4477,5776,NULL,NULL,553093,5942
6500010                            ,AL,South Alabama Regional Planning Commission,1997,565960,397573,157693,4630,6064,NULL,NULL,559501,6459
6500010                            ,AL,South Alabama Regional Planning Commission,1998,571068,400998,159072,4699,6299,NULL,NULL,564085,6983
6500010                            ,AL,South Alabama Regional Planning Commission,1999,575214,403202,160625,4816,6571,NULL,NULL,567820,7394
6500010                            ,AL,South Alabama Regional Planning Commission,2000,579740,402839,160640,4758,6408,155,4940,571882,7858
6500010                            ,AL,South Alabama Regional Planning Commission,2001,583201,404986,161415,4852,6487,184,5277,574468,8733
6500010                            ,AL,South Alabama Regional Planning Commission,2002,584541,405472,161528,5007,6748,215,5571,575206,9335
6500010                            ,AL,South Alabama Regional Planning Commission,2003,587387,407189,162008,5174,6981,248,5787,577255,10132
6500010                            ,AL,South Alabama Regional Planning Commission,2004,591938,410135,162620,5306,7482,274,6121,580993,10945
6500010                            ,AL,South Alabama Regional Planning Commission,2005,598726,415062,163771,5479,7744,268,6402,586608,12118
6500010                            ,AL,South Alabama Regional Planning Commission,2006,608710,421622,166126,5684,8102,291,6885,595171,13539
6500010                            ,AL,South Alabama Regional Planning Commission,2007,615958,426040,167938,5950,8444,295,7291,601107,14851
6500010                            ,AL,South Alabama Regional Planning Commission,2008,622952,429815,170182,6101,8739,335,7780,606629,16323
6500010                            ,AL,South Alabama Regional Planning Commission,2009,629649,433528,172026,6308,9203,354,8230,611885,17764
6500010                            ,AL,South Alabama Regional Planning Commission,2010,634801,436720,173400,6557,9228,416,8480,615978,18823
6500010                            ,AL,South Alabama Regional Planning Commission,2011,637916,438697,174022,6586,9462,395,8754,618636,19280
6500010                            ,AL,South Alabama Regional Planning Commission,2012,642125,440351,175691,6666,9745,367,9305,622784,19341
6500010                            ,AL,South Alabama Regional Planning Commission,2013,646778,443194,176897,6749,9911,362,9665,626717,20061
6500010                            ,AL,South Alabama Regional Planning Commission,2014,651353,446249,177777,6742,10212,360,10013,630798,20555
6500010                            ,AL,South Alabama Regional Planning Commission,2015,655431,448729,178683,6726,10529,365,10399,634346,21085
6500010                            ,AL,South Alabama Regional Planning Commission,2016,660456,451839,179780,6826,10807,345,10859,638745,21711
6500010                            ,AL,South Alabama Regional Planning Commission,2017,663956,454710,179865,6877,10959,339,11206,641776,22180
