IBRC_Geo_ID,Metrofips/Microfips,Description,Year,Geography,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic
239540,39540,"Racine-Mount Pleasant, WI",1997,Metro,186621,163963,20492,738,1428,NULL,NULL,173618,13003
239540,39540,"Racine-Mount Pleasant, WI",1998,Metro,187689,164760,20674,782,1473,NULL,NULL,173942,13747
239540,39540,"Racine-Mount Pleasant, WI",1999,Metro,188361,165140,20870,804,1547,NULL,NULL,173980,14381
239540,39540,"Racine-Mount Pleasant, WI",2000,Metro,188904,164326,20294,754,1421,88,2021,173715,15189
239540,39540,"Racine-Mount Pleasant, WI",2001,Metro,189047,163900,20469,779,1501,94,2304,173186,15861
239540,39540,"Racine-Mount Pleasant, WI",2002,Metro,189833,164176,20710,804,1565,99,2479,173280,16553
239540,39540,"Racine-Mount Pleasant, WI",2003,Metro,190845,164591,21024,814,1699,92,2625,173597,17248
239540,39540,"Racine-Mount Pleasant, WI",2004,Metro,191808,165174,21146,835,1752,90,2811,173893,17915
239540,39540,"Racine-Mount Pleasant, WI",2005,Metro,193251,166009,21405,942,1861,100,2934,174536,18715
239540,39540,"Racine-Mount Pleasant, WI",2006,Metro,193915,166164,21649,917,1907,97,3181,174281,19634
239540,39540,"Racine-Mount Pleasant, WI",2007,Metro,194395,165992,21951,955,2044,94,3359,173888,20507
239540,39540,"Racine-Mount Pleasant, WI",2008,Metro,194730,165854,22119,990,2090,99,3578,173506,21224
239540,39540,"Racine-Mount Pleasant, WI",2009,Metro,195130,165769,22367,1011,2144,97,3742,173003,22127
239540,39540,"Racine-Mount Pleasant, WI",2010,Metro,195407,165566,22469,1035,2249,102,3986,172782,22625
239540,39540,"Racine-Mount Pleasant, WI",2011,Metro,194910,164944,22381,1067,2300,105,4113,172014,22896
239540,39540,"Racine-Mount Pleasant, WI",2012,Metro,194602,164238,22533,1081,2383,111,4256,171199,23403
239540,39540,"Racine-Mount Pleasant, WI",2013,Metro,194694,163885,22630,1105,2487,118,4469,170768,23926
239540,39540,"Racine-Mount Pleasant, WI",2014,Metro,194821,163549,22778,1145,2554,131,4664,170527,24294
239540,39540,"Racine-Mount Pleasant, WI",2015,Metro,194725,162985,22951,1187,2602,142,4858,169891,24834
239540,39540,"Racine-Mount Pleasant, WI",2016,Metro,194915,162716,23211,1245,2600,149,4994,169480,25435
239540,39540,"Racine-Mount Pleasant, WI",2017,Metro,196026,163180,23548,1306,2633,156,5203,169878,26148
239540,39540,"Racine-Mount Pleasant, WI",2018,Metro,196348,163160,23736,1318,2545,157,5432,169399,26949
239540,39540,"Racine-Mount Pleasant, WI",2019,Metro,196204,162755,23682,1368,2606,159,5634,168726,27478
239540,39540,"Racine-Mount Pleasant, WI",2020,Metro,198065,164288,23741,1363,2720,153,5800,169969,28096
239540,39540,"Racine-Mount Pleasant, WI",2021,Metro,196829,163337,23316,1341,2699,159,5977,168153,28676
239540,39540,"Racine-Mount Pleasant, WI",2022,Metro,196710,162688,23362,1412,2854,153,6241,167068,29642
239540,39540,"Racine-Mount Pleasant, WI",2023,Metro,197407,162945,23509,1452,2985,151,6365,166771,30636
239540,39540,"Racine-Mount Pleasant, WI",2024,Metro,198651,163720,23578,1512,3182,153,6506,166936,31715
239580,39580,"Raleigh-Cary, NC",1990,Metro,548874,421238,117465,1447,8724,NULL,NULL,541652,7222
239580,39580,"Raleigh-Cary, NC",1991,Metro,568119,435388,121598,1552,9581,NULL,NULL,559721,8398
239580,39580,"Raleigh-Cary, NC",1992,Metro,588751,450495,125965,1697,10594,NULL,NULL,578623,10128
239580,39580,"Raleigh-Cary, NC",1993,Metro,612576,468306,130583,1808,11879,NULL,NULL,600525,12051
239580,39580,"Raleigh-Cary, NC",1994,Metro,638140,487659,135303,1958,13220,NULL,NULL,623340,14800
239580,39580,"Raleigh-Cary, NC",1995,Metro,666318,509142,140300,2093,14783,NULL,NULL,648266,18052
239580,39580,"Raleigh-Cary, NC",1996,Metro,694496,530434,145208,2336,16518,NULL,NULL,672165,22331
239580,39580,"Raleigh-Cary, NC",1997,Metro,721528,551212,149659,2508,18149,NULL,NULL,694219,27309
239580,39580,"Raleigh-Cary, NC",1998,Metro,750079,573414,154013,2710,19942,NULL,NULL,716932,33147
239580,39580,"Raleigh-Cary, NC",1999,Metro,776786,593831,158135,2933,21887,NULL,NULL,737100,39686
239580,39580,"Raleigh-Cary, NC",2000,Metro,804157,609428,160392,3377,22727,341,7892,757361,46796
239580,39580,"Raleigh-Cary, NC",2001,Metro,833100,628190,166420,4033,24848,436,9173,780833,52267
239580,39580,"Raleigh-Cary, NC",2002,Metro,859117,644066,172495,4682,27147,479,10248,801317,57800
239580,39580,"Raleigh-Cary, NC",2003,Metro,883333,658068,178638,5288,29426,526,11387,820247,63086
239580,39580,"Raleigh-Cary, NC",2004,Metro,909510,673255,185381,5922,31819,610,12523,840824,68686
239580,39580,"Raleigh-Cary, NC",2005,Metro,944725,695489,193312,6514,34771,602,14037,869388,75337
239580,39580,"Raleigh-Cary, NC",2006,Metro,989219,724730,203000,7155,38109,651,15574,905570,83649
239580,39580,"Raleigh-Cary, NC",2007,Metro,1034476,754616,212183,7881,41734,698,17364,941931,92545
239580,39580,"Raleigh-Cary, NC",2008,Metro,1077163,782299,220655,8511,45449,769,19480,975266,101897
239580,39580,"Raleigh-Cary, NC",2009,Metro,1110061,801313,228680,9159,48650,792,21467,1000585,109476
239580,39580,"Raleigh-Cary, NC",2010,Metro,1137386,816486,235461,9738,51800,796,23105,1022320,115066
239580,39580,"Raleigh-Cary, NC",2011,Metro,1162307,831590,241238,9799,54446,827,24407,1044817,117490
239580,39580,"Raleigh-Cary, NC",2012,Metro,1188058,845842,248026,9864,57867,938,25521,1068168,119890
239580,39580,"Raleigh-Cary, NC",2013,Metro,1213826,860048,254174,9979,61968,1062,26595,1091584,122242
239580,39580,"Raleigh-Cary, NC",2014,Metro,1241647,877502,258837,10156,66053,1129,27970,1116442,125205
239580,39580,"Raleigh-Cary, NC",2015,Metro,1271668,896452,263934,10429,70380,1173,29300,1141842,129826
239580,39580,"Raleigh-Cary, NC",2016,Metro,1304551,916799,269562,10653,75582,1192,30763,1169847,134704
239580,39580,"Raleigh-Cary, NC",2017,Metro,1335179,934368,275588,10939,80827,1314,32143,1195652,139527
239580,39580,"Raleigh-Cary, NC",2018,Metro,1362879,950218,281109,11205,85114,1365,33868,1217979,144900
239580,39580,"Raleigh-Cary, NC",2019,Metro,1392356,966872,287618,11453,89816,1366,35231,1242403,149953
239580,39580,"Raleigh-Cary, NC",2020,Metro,1417148,981736,290631,12345,93886,1430,37120,1246973,170175
239580,39580,"Raleigh-Cary, NC",2021,Metro,1451314,999868,299336,12580,99182,1419,38929,1276023,175291
239580,39580,"Raleigh-Cary, NC",2022,Metro,1483195,1013849,306016,13107,107913,1400,40910,1300645,182550
239580,39580,"Raleigh-Cary, NC",2023,Metro,1522844,1032364,313117,13835,119056,1501,42971,1331886,190958
239580,39580,"Raleigh-Cary, NC",2024,Metro,1562009,1050373,319606,14577,130747,1568,45138,1361780,200229
239660,39660,"Rapid City, SD",1990,Metro,109825,100367,1798,6560,1100,NULL,NULL,107697,2128
239660,39660,"Rapid City, SD",1991,Metro,112499,102807,1746,6830,1116,NULL,NULL,110333,2166
239660,39660,"Rapid City, SD",1992,Metro,114732,104618,1802,7153,1159,NULL,NULL,112515,2217
239660,39660,"Rapid City, SD",1993,Metro,116166,106171,1697,7169,1129,NULL,NULL,113940,2226
239660,39660,"Rapid City, SD",1994,Metro,117020,107054,1625,7206,1135,NULL,NULL,114744,2276
239660,39660,"Rapid City, SD",1995,Metro,117995,108170,1401,7280,1144,NULL,NULL,115659,2336
239660,39660,"Rapid City, SD",1996,Metro,117872,107536,1524,7635,1177,NULL,NULL,115498,2374
239660,39660,"Rapid City, SD",1997,Metro,117790,107276,1451,7897,1166,NULL,NULL,115251,2539
239660,39660,"Rapid City, SD",1998,Metro,118246,107586,1437,8075,1148,NULL,NULL,115627,2619
239660,39660,"Rapid City, SD",1999,Metro,119185,108109,1392,8531,1153,NULL,NULL,116471,2714
239660,39660,"Rapid City, SD",2000,Metro,120469,107428,1169,8080,941,71,2780,117509,2960
239660,39660,"Rapid City, SD",2001,Metro,121692,108281,1263,8131,962,66,2989,118364,3328
239660,39660,"Rapid City, SD",2002,Metro,122822,109156,1356,8171,915,98,3126,119207,3615
239660,39660,"Rapid City, SD",2003,Metro,123278,109308,1344,8320,974,96,3236,119345,3933
239660,39660,"Rapid City, SD",2004,Metro,125419,110843,1320,8833,1005,78,3340,121249,4170
239660,39660,"Rapid City, SD",2005,Metro,125998,111069,1336,9030,1087,83,3393,121726,4272
239660,39660,"Rapid City, SD",2006,Metro,127471,112195,1338,9300,1089,84,3465,123102,4369
239660,39660,"Rapid City, SD",2007,Metro,128918,112902,1345,9787,1159,98,3627,124358,4560
239660,39660,"Rapid City, SD",2008,Metro,131119,114146,1384,10476,1142,100,3871,126256,4863
239660,39660,"Rapid City, SD",2009,Metro,133254,115519,1513,10575,1299,115,4233,128300,4954
239660,39660,"Rapid City, SD",2010,Metro,135006,116819,1463,10872,1283,117,4452,129886,5120
239660,39660,"Rapid City, SD",2011,Metro,136293,117762,1654,10970,1306,118,4483,130868,5425
239660,39660,"Rapid City, SD",2012,Metro,138458,118928,2003,11395,1415,124,4593,132519,5939
239660,39660,"Rapid City, SD",2013,Metro,140828,120807,2113,11614,1448,135,4711,134645,6183
239660,39660,"Rapid City, SD",2014,Metro,142785,122441,2052,11862,1505,118,4807,136343,6442
239660,39660,"Rapid City, SD",2015,Metro,143462,122852,1931,12126,1551,109,4893,136849,6613
239660,39660,"Rapid City, SD",2016,Metro,145228,124022,2100,12285,1616,120,5085,138294,6934
239660,39660,"Rapid City, SD",2017,Metro,147440,125737,2207,12349,1742,143,5262,140086,7354
239660,39660,"Rapid City, SD",2018,Metro,149386,127210,2281,12624,1705,156,5410,141663,7723
239660,39660,"Rapid City, SD",2019,Metro,151805,129076,2266,12854,1861,154,5594,143830,7975
239660,39660,"Rapid City, SD",2020,Metro,147818,125689,2239,12276,1901,162,5551,140627,7191
239660,39660,"Rapid City, SD",2021,Metro,150849,128014,2333,12624,2032,171,5675,143169,7680
239660,39660,"Rapid City, SD",2022,Metro,153972,130777,2262,12846,2090,179,5818,145661,8311
239660,39660,"Rapid City, SD",2023,Metro,155882,132140,2344,13149,2159,159,5931,147154,8728
239660,39660,"Rapid City, SD",2024,Metro,156227,132190,2407,13181,2168,156,6125,147105,9122
239700,39700,"Raymondville, TX",1990,Micro,17699,17599,67,24,9,NULL,NULL,2736,14963
239700,39700,"Raymondville, TX",1991,Micro,17971,17845,93,24,9,NULL,NULL,2756,15215
239700,39700,"Raymondville, TX",1992,Micro,18330,18197,101,23,9,NULL,NULL,2786,15544
239700,39700,"Raymondville, TX",1993,Micro,18880,18725,119,27,9,NULL,NULL,2826,16054
239700,39700,"Raymondville, TX",1994,Micro,19130,18952,143,26,9,NULL,NULL,2838,16292
239700,39700,"Raymondville, TX",1995,Micro,19379,19163,174,31,11,NULL,NULL,2836,16543
239700,39700,"Raymondville, TX",1996,Micro,19585,19327,204,40,14,NULL,NULL,2852,16733
239700,39700,"Raymondville, TX",1997,Micro,19815,19535,224,43,13,NULL,NULL,2824,16991
239700,39700,"Raymondville, TX",1998,Micro,19908,19559,286,50,13,NULL,NULL,2820,17088
239700,39700,"Raymondville, TX",1999,Micro,19982,19563,352,53,14,NULL,NULL,2833,17149
239700,39700,"Raymondville, TX",2000,Micro,20076,19391,463,134,49,6,33,2862,17214
239700,39700,"Raymondville, TX",2001,Micro,20016,19313,472,133,59,6,33,2845,17171
239700,39700,"Raymondville, TX",2002,Micro,20198,19486,482,125,66,7,32,2831,17367
239700,39700,"Raymondville, TX",2003,Micro,20418,19686,486,125,78,9,34,2762,17656
239700,39700,"Raymondville, TX",2004,Micro,20767,20006,497,124,93,8,39,2839,17928
239700,39700,"Raymondville, TX",2005,Micro,21229,20419,518,94,112,9,77,2866,18363
239700,39700,"Raymondville, TX",2006,Micro,21463,20617,525,100,120,12,89,2849,18614
239700,39700,"Raymondville, TX",2007,Micro,21576,20725,527,92,128,12,92,2824,18752
239700,39700,"Raymondville, TX",2008,Micro,21763,20885,526,101,143,13,95,2814,18949
239700,39700,"Raymondville, TX",2009,Micro,21862,20956,541,103,152,14,96,2745,19117
239700,39700,"Raymondville, TX",2010,Micro,22226,21321,537,100,157,15,96,2827,19399
239700,39700,"Raymondville, TX",2011,Micro,22168,21221,545,111,169,15,107,2783,19385
239700,39700,"Raymondville, TX",2012,Micro,22202,21217,557,116,181,12,119,2774,19428
239700,39700,"Raymondville, TX",2013,Micro,22016,21043,547,125,172,12,117,2722,19294
239700,39700,"Raymondville, TX",2014,Micro,21926,20942,553,131,174,12,114,2679,19247
239700,39700,"Raymondville, TX",2015,Micro,21852,20859,554,143,177,8,111,2669,19183
239700,39700,"Raymondville, TX",2016,Micro,21749,20738,571,147,175,12,106,2613,19136
239700,39700,"Raymondville, TX",2017,Micro,21489,20500,553,137,181,13,105,2551,18938
239700,39700,"Raymondville, TX",2018,Micro,21414,20377,583,145,189,13,107,2558,18856
239700,39700,"Raymondville, TX",2019,Micro,21280,20231,583,149,189,16,112,2483,18797
239700,39700,"Raymondville, TX",2020,Micro,20141,19183,531,129,174,19,105,2544,17597
239700,39700,"Raymondville, TX",2021,Micro,20292,19240,594,136,180,24,118,2651,17641
239700,39700,"Raymondville, TX",2022,Micro,20231,19165,604,140,177,20,125,2606,17625
239700,39700,"Raymondville, TX",2023,Micro,20003,18919,608,141,186,21,128,2529,17474
239700,39700,"Raymondville, TX",2024,Micro,20027,18952,598,139,179,21,138,2482,17545
239740,39740,"Reading, PA",1990,Metro,337812,323385,10840,359,3228,NULL,NULL,320373,17439
239740,39740,"Reading, PA",1991,Metro,342637,327464,11436,396,3341,NULL,NULL,323831,18806
239740,39740,"Reading, PA",1992,Metro,346050,330176,12004,430,3440,NULL,NULL,325769,20281
239740,39740,"Reading, PA",1993,Metro,350186,333525,12667,455,3539,NULL,NULL,328432,21754
239740,39740,"Reading, PA",1994,Metro,354092,336647,13299,492,3654,NULL,NULL,330661,23431
239740,39740,"Reading, PA",1995,Metro,357193,338923,13969,525,3776,NULL,NULL,331975,25218
239740,39740,"Reading, PA",1996,Metro,360380,341242,14641,565,3932,NULL,NULL,333143,27237
239740,39740,"Reading, PA",1997,Metro,363739,343750,15334,612,4043,NULL,NULL,334186,29553
239740,39740,"Reading, PA",1998,Metro,367082,346229,16010,673,4170,NULL,NULL,335268,31814
239740,39740,"Reading, PA",1999,Metro,370942,349097,16788,749,4308,NULL,NULL,336648,34294
239740,39740,"Reading, PA",2000,Metro,374546,349963,16345,767,4037,203,3231,337724,36822
239740,39740,"Reading, PA",2001,Metro,377487,351593,16952,944,4182,251,3565,338739,38748
239740,39740,"Reading, PA",2002,Metro,381338,354057,17578,1097,4373,289,3944,340232,41106
239740,39740,"Reading, PA",2003,Metro,385846,357005,18316,1288,4597,303,4337,342014,43832
239740,39740,"Reading, PA",2004,Metro,390848,360397,19132,1476,4747,324,4772,343905,46943
239740,39740,"Reading, PA",2005,Metro,395933,363295,20364,1667,5003,379,5225,345299,50634
239740,39740,"Reading, PA",2006,Metro,401834,367125,21645,1853,5202,416,5593,347211,54623
239740,39740,"Reading, PA",2007,Metro,405223,368409,22787,2081,5383,452,6111,347053,58170
239740,39740,"Reading, PA",2008,Metro,407737,368718,23943,2361,5602,486,6627,346083,61654
239740,39740,"Reading, PA",2009,Metro,409904,369226,24858,2566,5693,533,7028,344994,64910
239740,39740,"Reading, PA",2010,Metro,412041,369809,25593,2740,5825,584,7490,344043,67998
239740,39740,"Reading, PA",2011,Metro,413027,369539,26200,2831,6059,608,7790,342582,70445
239740,39740,"Reading, PA",2012,Metro,413552,369116,26624,2980,6164,625,8043,340605,72947
239740,39740,"Reading, PA",2013,Metro,413975,368306,27182,3080,6273,655,8479,338578,75397
239740,39740,"Reading, PA",2014,Metro,414632,367605,27683,3129,6422,684,9109,336557,78075
239740,39740,"Reading, PA",2015,Metro,415218,366723,28234,3207,6494,726,9834,334063,81155
239740,39740,"Reading, PA",2016,Metro,415911,365680,28702,3502,6625,750,10652,331578,84333
239740,39740,"Reading, PA",2017,Metro,417601,365698,29517,3645,6788,780,11173,329456,88145
239740,39740,"Reading, PA",2018,Metro,420407,366565,30508,3776,6788,837,11933,328053,92354
239740,39740,"Reading, PA",2019,Metro,420375,365250,31341,3889,6755,887,12253,325702,94673
239740,39740,"Reading, PA",2020,Metro,428693,370878,32822,4147,6935,944,12967,328737,99956
239740,39740,"Reading, PA",2021,Metro,429698,370078,34147,4312,7011,981,13169,327001,102697
239740,39740,"Reading, PA",2022,Metro,432281,370033,35724,4784,7204,1047,13489,325573,106708
239740,39740,"Reading, PA",2023,Metro,435284,370284,37156,5296,7383,1073,14092,323583,111701
239740,39740,"Reading, PA",2024,Metro,439117,371074,38548,5940,7665,1078,14812,322528,116589
239780,39780,"Red Bluff, CA",1990,Micro,49913,48170,280,1100,363,NULL,NULL,44724,5189
239780,39780,"Red Bluff, CA",1991,Micro,51205,49407,283,1141,374,NULL,NULL,45633,5572
239780,39780,"Red Bluff, CA",1992,Micro,52189,50324,273,1192,400,NULL,NULL,46276,5913
239780,39780,"Red Bluff, CA",1993,Micro,52690,50736,308,1229,417,NULL,NULL,46385,6305
239780,39780,"Red Bluff, CA",1994,Micro,53670,51583,342,1298,447,NULL,NULL,46896,6774
239780,39780,"Red Bluff, CA",1995,Micro,54689,52518,354,1351,466,NULL,NULL,47483,7206
239780,39780,"Red Bluff, CA",1996,Micro,54943,52696,370,1391,486,NULL,NULL,47391,7552
239780,39780,"Red Bluff, CA",1997,Micro,55049,52750,380,1414,505,NULL,NULL,47189,7860
239780,39780,"Red Bluff, CA",1998,Micro,55394,53016,395,1457,526,NULL,NULL,47186,8208
239780,39780,"Red Bluff, CA",1999,Micro,55517,53083,416,1484,534,NULL,NULL,46988,8529
239780,39780,"Red Bluff, CA",2000,Micro,56170,52827,338,1229,474,69,1233,47227,8943
239780,39780,"Red Bluff, CA",2001,Micro,56685,53082,365,1321,545,70,1302,47336,9349
239780,39780,"Red Bluff, CA",2002,Micro,57380,53677,382,1346,532,77,1366,47529,9851
239780,39780,"Red Bluff, CA",2003,Micro,58528,54604,386,1441,581,72,1444,48116,10412
239780,39780,"Red Bluff, CA",2004,Micro,59571,55429,387,1529,578,75,1573,48721,10850
239780,39780,"Red Bluff, CA",2005,Micro,60602,56234,402,1615,631,83,1637,49160,11442
239780,39780,"Red Bluff, CA",2006,Micro,61587,56994,414,1688,691,90,1710,49514,12073
239780,39780,"Red Bluff, CA",2007,Micro,62147,57337,443,1773,694,90,1810,49540,12607
239780,39780,"Red Bluff, CA",2008,Micro,62648,57564,444,1851,729,91,1969,49499,13149
239780,39780,"Red Bluff, CA",2009,Micro,62891,57605,457,1967,743,93,2026,49326,13565
239780,39780,"Red Bluff, CA",2010,Micro,63562,58067,476,2090,738,94,2097,49554,14008
239780,39780,"Red Bluff, CA",2011,Micro,63337,57845,498,2099,753,96,2046,49149,14188
239780,39780,"Red Bluff, CA",2012,Micro,63213,57710,541,2068,736,105,2053,48774,14439
239780,39780,"Red Bluff, CA",2013,Micro,62878,57244,553,2096,750,108,2127,48269,14609
239780,39780,"Red Bluff, CA",2014,Micro,62797,57033,572,2113,803,111,2165,47905,14892
239780,39780,"Red Bluff, CA",2015,Micro,63150,57304,569,2160,845,119,2153,47961,15189
239780,39780,"Red Bluff, CA",2016,Micro,63468,57398,596,2183,877,130,2284,47806,15662
239780,39780,"Red Bluff, CA",2017,Micro,63827,57632,648,2175,914,133,2325,47760,16067
239780,39780,"Red Bluff, CA",2018,Micro,63904,57666,639,2200,934,138,2327,47489,16415
239780,39780,"Red Bluff, CA",2019,Micro,65186,58759,704,2203,943,147,2430,48291,16895
239780,39780,"Red Bluff, CA",2020,Micro,65690,59212,695,2248,942,156,2437,47694,17996
239780,39780,"Red Bluff, CA",2021,Micro,65467,58936,725,2184,960,166,2496,47125,18342
239780,39780,"Red Bluff, CA",2022,Micro,65269,58536,720,2209,1025,179,2600,46217,19052
239780,39780,"Red Bluff, CA",2023,Micro,64959,58140,775,2226,1037,172,2609,45484,19475
239780,39780,"Red Bluff, CA",2024,Micro,64451,57548,762,2196,1025,173,2747,44611,19840
239820,39820,"Redding, CA",1990,Metro,148606,140659,1102,4106,2739,NULL,NULL,142866,5740
239820,39820,"Redding, CA",1991,Metro,153746,145327,1169,4327,2923,NULL,NULL,147589,6157
239820,39820,"Redding, CA",1992,Metro,156800,147980,1243,4523,3054,NULL,NULL,150269,6531
239820,39820,"Redding, CA",1993,Metro,157735,148618,1289,4669,3159,NULL,NULL,150877,6858
239820,39820,"Redding, CA",1994,Metro,158621,149177,1356,4822,3266,NULL,NULL,151419,7202
239820,39820,"Redding, CA",1995,Metro,159198,149514,1381,4941,3362,NULL,NULL,151706,7492
239820,39820,"Redding, CA",1996,Metro,159737,149791,1442,5073,3431,NULL,NULL,151928,7809
239820,39820,"Redding, CA",1997,Metro,160761,150591,1493,5184,3493,NULL,NULL,152665,8096
239820,39820,"Redding, CA",1998,Metro,162034,151618,1540,5317,3559,NULL,NULL,153607,8427
239820,39820,"Redding, CA",1999,Metro,161987,151327,1591,5439,3630,NULL,NULL,153306,8681
239820,39820,"Redding, CA",2000,Metro,163615,149790,1263,4710,3206,204,4442,154529,9086
239820,39820,"Redding, CA",2001,Metro,166408,151992,1318,4815,3355,224,4704,156493,9915
239820,39820,"Redding, CA",2002,Metro,170198,155059,1437,4952,3535,241,4974,159351,10847
239820,39820,"Redding, CA",2003,Metro,173202,157440,1457,5050,3767,248,5240,161641,11561
239820,39820,"Redding, CA",2004,Metro,174867,158647,1546,5011,3915,243,5505,162732,12135
239820,39820,"Redding, CA",2005,Metro,175615,158868,1566,5104,4088,266,5723,162904,12711
239820,39820,"Redding, CA",2006,Metro,176166,158973,1572,5140,4219,274,5988,162910,13256
239820,39820,"Redding, CA",2007,Metro,176548,158921,1538,5224,4332,278,6255,162770,13778
239820,39820,"Redding, CA",2008,Metro,177247,159058,1598,5238,4480,294,6579,162999,14248
239820,39820,"Redding, CA",2009,Metro,177279,158668,1615,5390,4496,308,6802,162724,14555
239820,39820,"Redding, CA",2010,Metro,177277,158218,1613,5493,4570,313,7070,162324,14953
239820,39820,"Redding, CA",2011,Metro,177613,158266,1642,5510,4665,311,7219,162261,15352
239820,39820,"Redding, CA",2012,Metro,177908,158227,1679,5609,4723,326,7344,162141,15767
239820,39820,"Redding, CA",2013,Metro,178447,158433,1695,5565,4885,343,7526,162169,16278
239820,39820,"Redding, CA",2014,Metro,178904,158468,1811,5554,5004,363,7704,162104,16800
239820,39820,"Redding, CA",2015,Metro,178386,157752,1827,5629,5067,361,7750,161239,17147
239820,39820,"Redding, CA",2016,Metro,178592,157597,1899,5590,5312,366,7828,161017,17575
239820,39820,"Redding, CA",2017,Metro,179403,157789,1969,5679,5543,376,8047,161316,18087
239820,39820,"Redding, CA",2018,Metro,179666,157671,2089,5702,5605,376,8223,161079,18587
239820,39820,"Redding, CA",2019,Metro,179645,157216,2161,5711,5622,411,8524,160547,19098
239820,39820,"Redding, CA",2020,Metro,182190,159074,2224,5739,5840,432,8881,162369,19821
239820,39820,"Redding, CA",2021,Metro,182243,158401,2329,5826,6163,436,9088,161639,20604
239820,39820,"Redding, CA",2022,Metro,180972,156805,2365,5812,6439,441,9110,159698,21274
239820,39820,"Redding, CA",2023,Metro,180656,155966,2368,5855,6736,447,9284,158534,22122
239820,39820,"Redding, CA",2024,Metro,181121,155816,2481,5899,7033,456,9436,158211,22910
239860,39860,"Red Wing, MN",1990,Micro,40835,40304,82,276,173,NULL,NULL,40672,163
239860,39860,"Red Wing, MN",1991,Micro,41177,40630,86,290,171,NULL,NULL,41003,174
239860,39860,"Red Wing, MN",1992,Micro,41393,40811,98,308,176,NULL,NULL,41216,177
239860,39860,"Red Wing, MN",1993,Micro,42031,41405,110,329,187,NULL,NULL,41817,214
239860,39860,"Red Wing, MN",1994,Micro,42274,41608,129,341,196,NULL,NULL,42042,232
239860,39860,"Red Wing, MN",1995,Micro,42573,41864,151,358,200,NULL,NULL,42314,259
239860,39860,"Red Wing, MN",1996,Micro,42831,42081,172,374,204,NULL,NULL,42543,288
239860,39860,"Red Wing, MN",1997,Micro,43337,42538,192,389,218,NULL,NULL,43018,319
239860,39860,"Red Wing, MN",1998,Micro,43785,42906,233,415,231,NULL,NULL,43419,366
239860,39860,"Red Wing, MN",1999,Micro,43974,43031,275,435,233,NULL,NULL,43573,401
239860,39860,"Red Wing, MN",2000,Micro,44154,42884,288,438,260,12,272,43679,475
239860,39860,"Red Wing, MN",2001,Micro,44574,43184,336,463,274,14,303,43988,586
239860,39860,"Red Wing, MN",2002,Micro,44927,43498,356,476,262,15,320,44245,682
239860,39860,"Red Wing, MN",2003,Micro,45029,43575,347,469,256,20,362,44284,745
239860,39860,"Red Wing, MN",2004,Micro,45329,43778,371,485,269,21,405,44448,881
239860,39860,"Red Wing, MN",2005,Micro,45339,43715,399,501,264,20,440,44390,949
239860,39860,"Red Wing, MN",2006,Micro,45598,43859,412,543,270,18,496,44601,997
239860,39860,"Red Wing, MN",2007,Micro,45866,44091,435,533,258,26,523,44781,1085
239860,39860,"Red Wing, MN",2008,Micro,45919,44096,446,519,256,27,575,44756,1163
239860,39860,"Red Wing, MN",2009,Micro,46035,44137,461,556,261,34,586,44770,1265
239860,39860,"Red Wing, MN",2010,Micro,46225,44255,451,583,282,34,620,44866,1359
239860,39860,"Red Wing, MN",2011,Micro,46122,44087,486,588,301,34,626,44730,1392
239860,39860,"Red Wing, MN",2012,Micro,46167,44078,519,605,285,36,644,44762,1405
239860,39860,"Red Wing, MN",2013,Micro,46135,43960,553,615,294,37,676,44715,1420
239860,39860,"Red Wing, MN",2014,Micro,46046,43891,528,620,292,38,677,44599,1447
239860,39860,"Red Wing, MN",2015,Micro,46092,43831,560,654,304,39,704,44586,1506
239860,39860,"Red Wing, MN",2016,Micro,46245,43866,592,664,314,39,770,44681,1564
239860,39860,"Red Wing, MN",2017,Micro,46341,43921,619,682,309,38,772,44727,1614
239860,39860,"Red Wing, MN",2018,Micro,46348,43853,632,715,329,40,779,44742,1606
239860,39860,"Red Wing, MN",2019,Micro,46391,43799,688,696,346,38,824,44761,1630
239860,39860,"Red Wing, MN",2020,Micro,47579,44892,748,714,362,40,823,45769,1810
239860,39860,"Red Wing, MN",2021,Micro,48049,45293,751,705,384,41,875,46161,1888
239860,39860,"Red Wing, MN",2022,Micro,48055,45233,772,695,388,41,926,46105,1950
239860,39860,"Red Wing, MN",2023,Micro,48050,45174,768,703,401,44,960,46015,2035
239860,39860,"Red Wing, MN",2024,Micro,47982,45082,782,690,418,47,963,45838,2144
239900,39900,"Reno, NV",1990,Metro,279445,256993,5916,6096,10440,NULL,NULL,254422,25023
239900,39900,"Reno, NV",1991,Metro,288152,264646,6182,6289,11035,NULL,NULL,261170,26982
239900,39900,"Reno, NV",1992,Metro,295934,271373,6533,6470,11558,NULL,NULL,266964,28970
239900,39900,"Reno, NV",1993,Metro,304865,279071,6733,6691,12370,NULL,NULL,273477,31388
239900,39900,"Reno, NV",1994,Metro,316149,289041,7092,6904,13112,NULL,NULL,281535,34614
239900,39900,"Reno, NV",1995,Metro,326822,298424,7411,7055,13932,NULL,NULL,288278,38544
239900,39900,"Reno, NV",1996,Metro,338408,308807,7695,7150,14756,NULL,NULL,296042,42366
