"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","BEA Per Capita Personal Income"
"211020","11020","Altoona, PA","2019","Metro","46381"
"211020","11020","Altoona, PA","2020","Metro","50793"
"211020","11020","Altoona, PA","2021","Metro","54826"
"211020","11020","Altoona, PA","2022","Metro","55071"
"211020","11020","Altoona, PA","2023","Metro","57782"
"211060","11060","Altus, OK","2001","Micro","23520"
"211060","11060","Altus, OK","2002","Micro","25048"
"211060","11060","Altus, OK","2003","Micro","27445"
"211060","11060","Altus, OK","2004","Micro","27749"
"211060","11060","Altus, OK","2005","Micro","29130"
"211060","11060","Altus, OK","2006","Micro","30222"
"211060","11060","Altus, OK","2007","Micro","31991"
"211060","11060","Altus, OK","2008","Micro","34126"
"211060","11060","Altus, OK","2009","Micro","33156"
"211060","11060","Altus, OK","2010","Micro","34316"
"211060","11060","Altus, OK","2011","Micro","34909"
"211060","11060","Altus, OK","2012","Micro","35812"
"211060","11060","Altus, OK","2013","Micro","35630"
"211060","11060","Altus, OK","2014","Micro","37193"
"211060","11060","Altus, OK","2015","Micro","35798"
"211060","11060","Altus, OK","2016","Micro","36452"
"211060","11060","Altus, OK","2017","Micro","38346"
"211060","11060","Altus, OK","2018","Micro","39642"
"211060","11060","Altus, OK","2019","Micro","42456"
"211060","11060","Altus, OK","2020","Micro","45233"
"211060","11060","Altus, OK","2021","Micro","49858"
"211060","11060","Altus, OK","2022","Micro","51752"
"211060","11060","Altus, OK","2023","Micro","54031"
"211100","11100","Amarillo, TX","2001","Metro","26439"
"211100","11100","Amarillo, TX","2002","Metro","27054"
"211100","11100","Amarillo, TX","2003","Metro","27863"
"211100","11100","Amarillo, TX","2004","Metro","28001"
"211100","11100","Amarillo, TX","2005","Metro","29494"
"211100","11100","Amarillo, TX","2006","Metro","31242"
"211100","11100","Amarillo, TX","2007","Metro","33003"
"211100","11100","Amarillo, TX","2008","Metro","36684"
"211100","11100","Amarillo, TX","2009","Metro","35241"
"211100","11100","Amarillo, TX","2010","Metro","38036"
"211100","11100","Amarillo, TX","2011","Metro","40070"
"211100","11100","Amarillo, TX","2012","Metro","40669"
"211100","11100","Amarillo, TX","2013","Metro","41108"
"211100","11100","Amarillo, TX","2014","Metro","42723"
"211100","11100","Amarillo, TX","2015","Metro","42750"
"211100","11100","Amarillo, TX","2016","Metro","42505"
"211100","11100","Amarillo, TX","2017","Metro","44042"
"211100","11100","Amarillo, TX","2018","Metro","45765"
"211100","11100","Amarillo, TX","2019","Metro","48397"
"211100","11100","Amarillo, TX","2020","Metro","51696"
"211100","11100","Amarillo, TX","2021","Metro","55923"
"211100","11100","Amarillo, TX","2022","Metro","56643"
"211100","11100","Amarillo, TX","2023","Metro","60182"
"211140","11140","Americus, GA","2001","Micro","21454"
"211140","11140","Americus, GA","2002","Micro","22092"
"211140","11140","Americus, GA","2003","Micro","22967"
"211140","11140","Americus, GA","2004","Micro","24163"
"211140","11140","Americus, GA","2005","Micro","25007"
"211140","11140","Americus, GA","2006","Micro","25558"
"211140","11140","Americus, GA","2007","Micro","26102"
"211140","11140","Americus, GA","2008","Micro","26836"
"211140","11140","Americus, GA","2009","Micro","26703"
"211140","11140","Americus, GA","2010","Micro","27171"
"211140","11140","Americus, GA","2011","Micro","29271"
"211140","11140","Americus, GA","2012","Micro","29574"
"211140","11140","Americus, GA","2013","Micro","29641"
"211140","11140","Americus, GA","2014","Micro","30828"
"211140","11140","Americus, GA","2015","Micro","31966"
"211140","11140","Americus, GA","2016","Micro","32506"
"211140","11140","Americus, GA","2017","Micro","34316"
"211140","11140","Americus, GA","2018","Micro","34853"
"211140","11140","Americus, GA","2019","Micro","36710"
"211140","11140","Americus, GA","2020","Micro","40133"
"211140","11140","Americus, GA","2021","Micro","43790"
"211140","11140","Americus, GA","2022","Micro","43973"
"211140","11140","Americus, GA","2023","Micro","45430"
"211180","11180","Ames, IA","2001","Metro","27141"
"211180","11180","Ames, IA","2002","Metro","27529"
"211180","11180","Ames, IA","2003","Metro","28569"
"211180","11180","Ames, IA","2004","Metro","29833"
"211180","11180","Ames, IA","2005","Metro","30741"
"211180","11180","Ames, IA","2006","Metro","32398"
"211180","11180","Ames, IA","2007","Metro","33935"
"211180","11180","Ames, IA","2008","Metro","35248"
"211180","11180","Ames, IA","2009","Metro","33423"
"211180","11180","Ames, IA","2010","Metro","33419"
"211180","11180","Ames, IA","2011","Metro","35307"
"211180","11180","Ames, IA","2012","Metro","38740"
"211180","11180","Ames, IA","2013","Metro","36256"
"211180","11180","Ames, IA","2014","Metro","37469"
"211180","11180","Ames, IA","2015","Metro","38495"
"211180","11180","Ames, IA","2016","Metro","38775"
"211180","11180","Ames, IA","2017","Metro","39652"
"211180","11180","Ames, IA","2018","Metro","41876"
"211180","11180","Ames, IA","2019","Metro","43153"
"211180","11180","Ames, IA","2020","Metro","44997"
"211180","11180","Ames, IA","2021","Metro","48274"
"211180","11180","Ames, IA","2022","Metro","53852"
"211180","11180","Ames, IA","2023","Metro","55798"
"211220","11220","Amsterdam, NY","2001","Micro","26183"
"211220","11220","Amsterdam, NY","2002","Micro","27319"
"211220","11220","Amsterdam, NY","2003","Micro","28628"
"211220","11220","Amsterdam, NY","2004","Micro","29008"
"211220","11220","Amsterdam, NY","2005","Micro","29315"
"211220","11220","Amsterdam, NY","2006","Micro","30487"
"211220","11220","Amsterdam, NY","2007","Micro","31859"
"211220","11220","Amsterdam, NY","2008","Micro","32999"
"211220","11220","Amsterdam, NY","2009","Micro","33269"
"211220","11220","Amsterdam, NY","2010","Micro","34449"
"211220","11220","Amsterdam, NY","2011","Micro","35048"
"211220","11220","Amsterdam, NY","2012","Micro","35185"
"211220","11220","Amsterdam, NY","2013","Micro","35828"
"211220","11220","Amsterdam, NY","2014","Micro","35762"
"211220","11220","Amsterdam, NY","2015","Micro","37078"
"211220","11220","Amsterdam, NY","2016","Micro","38279"
"211220","11220","Amsterdam, NY","2017","Micro","40231"
"211220","11220","Amsterdam, NY","2018","Micro","40020"
"211220","11220","Amsterdam, NY","2019","Micro","41973"
"211220","11220","Amsterdam, NY","2020","Micro","46451"
"211220","11220","Amsterdam, NY","2021","Micro","48135"
"211220","11220","Amsterdam, NY","2022","Micro","48706"
"211220","11220","Amsterdam, NY","2023","Micro","50879"
"211260","11260","Anchorage, AK","2001","Metro","36292"
"211260","11260","Anchorage, AK","2002","Metro","37658"
"211260","11260","Anchorage, AK","2003","Metro","38770"
"211260","11260","Anchorage, AK","2004","Metro","40019"
"211260","11260","Anchorage, AK","2005","Metro","42019"
"211260","11260","Anchorage, AK","2006","Metro","44017"
"211260","11260","Anchorage, AK","2007","Metro","47434"
"211260","11260","Anchorage, AK","2008","Metro","51770"
"211260","11260","Anchorage, AK","2009","Metro","50537"
"211260","11260","Anchorage, AK","2010","Metro","52738"
"211260","11260","Anchorage, AK","2011","Metro","55052"
"211260","11260","Anchorage, AK","2012","Metro","55727"
"211260","11260","Anchorage, AK","2013","Metro","54223"
"211260","11260","Anchorage, AK","2014","Metro","56787"
"211260","11260","Anchorage, AK","2015","Metro","58808"
"211260","11260","Anchorage, AK","2016","Metro","57337"
"211260","11260","Anchorage, AK","2017","Metro","58110"
"211260","11260","Anchorage, AK","2018","Metro","60691"
"211260","11260","Anchorage, AK","2019","Metro","62029"
"211260","11260","Anchorage, AK","2020","Metro","63690"
"211260","11260","Anchorage, AK","2021","Metro","67198"
"211260","11260","Anchorage, AK","2022","Metro","71166"
"211260","11260","Anchorage, AK","2023","Metro","73829"
"211380","11380","Andrews, TX","2001","Micro","23318"
"211380","11380","Andrews, TX","2002","Micro","23124"
"211380","11380","Andrews, TX","2003","Micro","25091"
"211380","11380","Andrews, TX","2004","Micro","26680"
"211380","11380","Andrews, TX","2005","Micro","29387"
"211380","11380","Andrews, TX","2006","Micro","33131"
"211380","11380","Andrews, TX","2007","Micro","35213"
"211380","11380","Andrews, TX","2008","Micro","40513"
"211380","11380","Andrews, TX","2009","Micro","34301"
"211380","11380","Andrews, TX","2010","Micro","36910"
"211380","11380","Andrews, TX","2011","Micro","43277"
"211380","11380","Andrews, TX","2012","Micro","48595"
"211380","11380","Andrews, TX","2013","Micro","50751"
"211380","11380","Andrews, TX","2014","Micro","54503"
"211380","11380","Andrews, TX","2015","Micro","45554"
"211380","11380","Andrews, TX","2016","Micro","40602"
"211380","11380","Andrews, TX","2017","Micro","45613"
"211380","11380","Andrews, TX","2018","Micro","51430"
"211380","11380","Andrews, TX","2019","Micro","52819"
"211380","11380","Andrews, TX","2020","Micro","48552"
"211380","11380","Andrews, TX","2021","Micro","51441"
"211380","11380","Andrews, TX","2022","Micro","54413"
"211380","11380","Andrews, TX","2023","Micro","57526"
"211420","11420","Angola, IN","2001","Micro","25130"
"211420","11420","Angola, IN","2002","Micro","25428"
"211420","11420","Angola, IN","2003","Micro","25612"
"211420","11420","Angola, IN","2004","Micro","27158"
"211420","11420","Angola, IN","2005","Micro","27926"
"211420","11420","Angola, IN","2006","Micro","29265"
"211420","11420","Angola, IN","2007","Micro","30283"
"211420","11420","Angola, IN","2008","Micro","31313"
"211420","11420","Angola, IN","2009","Micro","30012"
"211420","11420","Angola, IN","2010","Micro","31228"
"211420","11420","Angola, IN","2011","Micro","33538"
"211420","11420","Angola, IN","2012","Micro","35358"
"211420","11420","Angola, IN","2013","Micro","35794"
"211420","11420","Angola, IN","2014","Micro","37230"
"211420","11420","Angola, IN","2015","Micro","37550"
"211420","11420","Angola, IN","2016","Micro","39321"
"211420","11420","Angola, IN","2017","Micro","41457"
"211420","11420","Angola, IN","2018","Micro","43741"
"211420","11420","Angola, IN","2019","Micro","45131"
"211420","11420","Angola, IN","2020","Micro","47956"
"211420","11420","Angola, IN","2021","Micro","53688"
"211420","11420","Angola, IN","2022","Micro","54853"
"211420","11420","Angola, IN","2023","Micro","56713"
"211460","11460","Ann Arbor, MI","2001","Metro","37327"
"211460","11460","Ann Arbor, MI","2002","Metro","38243"
"211460","11460","Ann Arbor, MI","2003","Metro","39614"
"211460","11460","Ann Arbor, MI","2004","Metro","39670"
"211460","11460","Ann Arbor, MI","2005","Metro","40041"
"211460","11460","Ann Arbor, MI","2006","Metro","41199"
"211460","11460","Ann Arbor, MI","2007","Metro","42295"
"211460","11460","Ann Arbor, MI","2008","Metro","44688"
"211460","11460","Ann Arbor, MI","2009","Metro","41633"
"211460","11460","Ann Arbor, MI","2010","Metro","45727"
"211460","11460","Ann Arbor, MI","2011","Metro","45086"
"211460","11460","Ann Arbor, MI","2012","Metro","47603"
"211460","11460","Ann Arbor, MI","2013","Metro","47353"
"211460","11460","Ann Arbor, MI","2014","Metro","49129"
"211460","11460","Ann Arbor, MI","2015","Metro","51527"
"211460","11460","Ann Arbor, MI","2016","Metro","53259"
"211460","11460","Ann Arbor, MI","2017","Metro","55489"
"211460","11460","Ann Arbor, MI","2018","Metro","57761"
"211460","11460","Ann Arbor, MI","2019","Metro","60743"
"211460","11460","Ann Arbor, MI","2020","Metro","63356"
"211460","11460","Ann Arbor, MI","2021","Metro","70844"
"211460","11460","Ann Arbor, MI","2022","Metro","72867"
"211460","11460","Ann Arbor, MI","2023","Metro","77537"
"211500","11500","Anniston-Oxford, AL","2001","Metro","23159"
"211500","11500","Anniston-Oxford, AL","2002","Metro","24132"
"211500","11500","Anniston-Oxford, AL","2003","Metro","25180"
"211500","11500","Anniston-Oxford, AL","2004","Metro","26559"
"211500","11500","Anniston-Oxford, AL","2005","Metro","27457"
"211500","11500","Anniston-Oxford, AL","2006","Metro","28520"
"211500","11500","Anniston-Oxford, AL","2007","Metro","30039"
"211500","11500","Anniston-Oxford, AL","2008","Metro","30912"
"211500","11500","Anniston-Oxford, AL","2009","Metro","30132"
"211500","11500","Anniston-Oxford, AL","2010","Metro","30949"
"211500","11500","Anniston-Oxford, AL","2011","Metro","31645"
"211500","11500","Anniston-Oxford, AL","2012","Metro","31948"
"211500","11500","Anniston-Oxford, AL","2013","Metro","31607"
"211500","11500","Anniston-Oxford, AL","2014","Metro","32424"
"211500","11500","Anniston-Oxford, AL","2015","Metro","33633"
"211500","11500","Anniston-Oxford, AL","2016","Metro","33994"
"211500","11500","Anniston-Oxford, AL","2017","Metro","34675"
"211500","11500","Anniston-Oxford, AL","2018","Metro","35622"
"211500","11500","Anniston-Oxford, AL","2019","Metro","36740"
"211500","11500","Anniston-Oxford, AL","2020","Metro","39562"
"211500","11500","Anniston-Oxford, AL","2021","Metro","43215"
"211500","11500","Anniston-Oxford, AL","2022","Metro","42668"
"211500","11500","Anniston-Oxford, AL","2023","Metro","44737"
"211540","11540","Appleton, WI","2001","Metro","31312"
"211540","11540","Appleton, WI","2002","Metro","32041"
"211540","11540","Appleton, WI","2003","Metro","32514"
"211540","11540","Appleton, WI","2004","Metro","33378"
"211540","11540","Appleton, WI","2005","Metro","34259"
"211540","11540","Appleton, WI","2006","Metro","35598"
"211540","11540","Appleton, WI","2007","Metro","37148"
"211540","11540","Appleton, WI","2008","Metro","38553"
"211540","11540","Appleton, WI","2009","Metro","37528"
"211540","11540","Appleton, WI","2010","Metro","38429"
"211540","11540","Appleton, WI","2011","Metro","40596"
"211540","11540","Appleton, WI","2012","Metro","41943"
"211540","11540","Appleton, WI","2013","Metro","42278"
"211540","11540","Appleton, WI","2014","Metro","43963"
"211540","11540","Appleton, WI","2015","Metro","45450"
"211540","11540","Appleton, WI","2016","Metro","46662"
"211540","11540","Appleton, WI","2017","Metro","48157"
"211540","11540","Appleton, WI","2018","Metro","49967"
"211540","11540","Appleton, WI","2019","Metro","51937"
"211540","11540","Appleton, WI","2020","Metro","54662"
"211540","11540","Appleton, WI","2021","Metro","59152"
"211540","11540","Appleton, WI","2022","Metro","61306"
"211540","11540","Appleton, WI","2023","Metro","64216"
"211580","11580","Arcadia, FL","2001","Micro","17375"
"211580","11580","Arcadia, FL","2002","Micro","17377"
"211580","11580","Arcadia, FL","2003","Micro","17324"
"211580","11580","Arcadia, FL","2004","Micro","18250"
"211580","11580","Arcadia, FL","2005","Micro","19795"
"211580","11580","Arcadia, FL","2006","Micro","20801"
"211580","11580","Arcadia, FL","2007","Micro","20817"
"211580","11580","Arcadia, FL","2008","Micro","20754"
"211580","11580","Arcadia, FL","2009","Micro","20585"
"211580","11580","Arcadia, FL","2010","Micro","22231"
"211580","11580","Arcadia, FL","2011","Micro","22979"
"211580","11580","Arcadia, FL","2012","Micro","22443"
"211580","11580","Arcadia, FL","2013","Micro","22765"
"211580","11580","Arcadia, FL","2014","Micro","23936"
"211580","11580","Arcadia, FL","2015","Micro","25265"
"211580","11580","Arcadia, FL","2016","Micro","25238"
"211580","11580","Arcadia, FL","2017","Micro","25905"
"211580","11580","Arcadia, FL","2018","Micro","26557"
"211580","11580","Arcadia, FL","2019","Micro","28287"
"211580","11580","Arcadia, FL","2020","Micro","30128"
"211580","11580","Arcadia, FL","2021","Micro","33227"
"211580","11580","Arcadia, FL","2022","Micro","33328"
"211580","11580","Arcadia, FL","2023","Micro","34786"
"211620","11620","Ardmore, OK","2001","Micro","22639"
"211620","11620","Ardmore, OK","2002","Micro","23027"
"211620","11620","Ardmore, OK","2003","Micro","24477"
"211620","11620","Ardmore, OK","2004","Micro","25568"
"211620","11620","Ardmore, OK","2005","Micro","28007"
"211620","11620","Ardmore, OK","2006","Micro","29589"
