STATION,DATE,PRCP,SNOW,TMAX,TMIN
USC00362537,1990-05-13,0.4,0,69,52
USC00362537,1990-05-14,0,0,73,46
USC00362537,1990-05-15,0,0,73,47
USC00362537,1990-05-16,0.08,0,77,58
USC00362537,1990-05-17,0,0,78,60
USC00362537,1990-05-18,0,0,74,56
USC00362537,1990-05-19,0,0,76,44
USC00362537,1990-05-20,0,0,73,58
USC00362537,1990-05-21,0.38,0,67,53
USC00362537,1990-05-22,0,0,62,49
USC00362537,1990-05-23,0,0,68,40
USC00362537,1990-05-24,0,0,70,44
USC00362537,1990-05-25,0,0,73,42
USC00362537,1990-05-26,1.13,0,70,58
USC00362537,1990-05-27,0.01,0,66,53
USC00362537,1990-05-28,0,0,68,46
USC00362537,1990-05-29,1.54,0,60,49
USC00362537,1990-05-30,0.08,0,68,50
USC00362537,1990-05-31,0,0,72,38
USC00362537,1990-06-01,0,0,79,42
USC00362537,1990-06-02,0,0,83,58
USC00362537,1990-06-03,0.07,0,81,64
USC00362537,1990-06-04,0,0,80,58
USC00362537,1990-06-05,0,0,69,40
USC00362537,1990-06-06,0,0,81,48
USC00362537,1990-06-07,0.14,0,80,48
USC00362537,1990-06-08,0.97,0,83,52
USC00362537,1990-06-09,0,0,80,64
USC00362537,1990-06-10,0,0,78,61
USC00362537,1990-06-11,0,0,73,56
USC00362537,1990-06-12,0,0,76,44
USC00362537,1990-06-13,0,0,79,47
USC00362537,1990-06-14,0,0,88,54
USC00362537,1990-06-15,0,0,73,64
USC00362537,1990-06-16,0,0,83,56
USC00362537,1990-06-17,0,0,86,59
USC00362537,1990-06-18,0.11,0,88,63
USC00362537,1990-06-19,0.56,0,80,61
USC00362537,1990-06-20,0,0,80,53
USC00362537,1990-06-21,0.01,0,84,63
USC00362537,1990-06-22,0.01,0,85,53
USC00362537,1990-06-23,0.02,0,81,67
USC00362537,1990-06-24,0,0,75,62
USC00362537,1990-06-25,0.02,0,77,56
USC00362537,1990-06-26,0,0,85,51
USC00362537,1990-06-27,0,0,86,60
USC00362537,1990-06-28,0,0,88,56
USC00362537,1990-06-29,0,0,91,62
USC00362537,1990-06-30,0.02,0,90,69
USC00362537,1990-07-01,0.02,0,86,68
USC00362537,1990-07-02,0,0,83,56
USC00362537,1990-07-03,0,0,86,52
USC00362537,1990-07-04,0,0,97,57
USC00362537,1990-07-05,0.03,0,95,74
USC00362537,1990-07-06,0.22,0,87,61
USC00362537,1990-07-07,0,0,85,61
USC00362537,1990-07-08,0,0,83,65
USC00362537,1990-07-09,0,0,98,72
USC00362537,1990-07-10,0.1,0,91,67
USC00362537,1990-07-11,0.58,0,76,63
USC00362537,1990-07-12,0.33,0,73,63
USC00362537,1990-07-13,0.95,0,66,58
USC00362537,1990-07-14,0.82,0,73,60
USC00362537,1990-07-15,0.21,0,83,70
USC00362537,1990-07-16,0.3,0,83,62
USC00362537,1990-07-17,0,0,87,60
USC00362537,1990-07-18,0,0,88,59
USC00362537,1990-07-19,0,0,91,64
USC00362537,1990-07-20,0,0,89,63
USC00362537,1990-07-21,0.63,0,87,65
USC00362537,1990-07-22,0.41,0,85,66
USC00362537,1990-07-23,0,0,87,69
USC00362537,1990-07-24,0,0,83,59
USC00362537,1990-07-25,0,0,85,57
USC00362537,1990-07-26,0,0,86,59
USC00362537,1990-07-27,0,0,87,61
USC00362537,1990-07-28,0,0,87,61
USC00362537,1990-07-29,0,0,85,64
USC00362537,1990-07-30,0,0,85,65
USC00362537,1990-07-31,0,0,83,69
USC00362537,1990-08-01,0,0,81,55
USC00362537,1990-08-02,0,0,83,50
USC00362537,1990-08-03,0,0,87,53
USC00362537,1990-08-04,0,0,86,56
USC00362537,1990-08-05,0.01,0,83,68
USC00362537,1990-08-06,1.05,0,77,69
USC00362537,1990-08-07,0,0,82,65
USC00362537,1990-08-08,0,0,82,57
USC00362537,1990-08-09,0.3,0,80,59
USC00362537,1990-08-10,0.12,0,73,65
USC00362537,1990-08-11,0,0,83,63
USC00362537,1990-08-12,0,0,85,60
USC00362537,1990-08-13,1.2,0,87,62
USC00362537,1990-08-14,0,0,81,59
USC00362537,1990-08-15,0,0,83,58
USC00362537,1990-08-16,0,0,84,59
USC00362537,1990-08-17,0,0,85,59
USC00362537,1990-08-18,0,0,87,61
USC00362537,1990-08-19,0.17,0,83,66
USC00362537,1990-08-20,1.03,0,81,56
USC00362537,1990-08-21,0.08,0,65,59
USC00362537,1990-08-22,1.44,0,66,60
USC00362537,1990-08-23,0.43,0,67,63
USC00362537,1990-08-24,0.05,0,77,66
USC00362537,1990-08-25,0.09,0,84,62
USC00362537,1990-08-26,0,0,87,65
USC00362537,1990-08-27,0,0,89,63
USC00362537,1990-08-28,0,0,90,64
USC00362537,1990-08-29,0.6,0,87,64
USC00362537,1990-08-30,0,0,79,55
USC00362537,1990-08-31,0,0,82,53
USC00362537,1990-09-01,0,0,82,55
USC00362537,1990-09-02,0,0,86,62
USC00362537,1990-09-03,0,0,83,58
USC00362537,1990-09-04,0,0,76,53
USC00362537,1990-09-05,0,0,80,53
USC00362537,1990-09-06,0,0,86,61
USC00362537,1990-09-07,0.03,0,81,66
USC00362537,1990-09-08,0,0,79,58
USC00362537,1990-09-09,0.06,0,73,58
USC00362537,1990-09-10,0,0,81,62
USC00362537,1990-09-11,0,0,83,54
USC00362537,1990-09-12,0,0,79,60
USC00362537,1990-09-13,0.25,0,75,66
USC00362537,1990-09-14,0.01,0,77,62
USC00362537,1990-09-15,0.15,0,73,62
USC00362537,1990-09-16,0.31,0,69,46
USC00362537,1990-09-17,0,0,60,42
USC00362537,1990-09-18,0,0,66,35
USC00362537,1990-09-19,0.14,0,60,45
USC00362537,1990-09-20,0,0,71,52
USC00362537,1990-09-21,0,0,70,41
USC00362537,1990-09-22,0.65,0,74,56
USC00362537,1990-09-23,0,0,69,46
USC00362537,1990-09-24,0,0,64,41
USC00362537,1990-09-25,0,0,69,42
USC00362537,1990-09-26,0.05,0,66,46
USC00362537,1990-09-27,0,0,74,42
USC00362537,1990-09-28,0,0,76,44
USC00362537,1990-09-29,0,0,78,54
USC00362537,1990-09-30,0.01,0,72,53
USC00362537,1990-10-01,0,0,69,40
USC00362537,1990-10-02,0,0,69,47
USC00362537,1990-10-03,0,0,71,35
USC00362537,1990-10-04,0.08,0,69,54
USC00362537,1990-10-05,0,0,78,42
USC00362537,1990-10-06,0,0,83,47
USC00362537,1990-10-07,0,0,82,45
USC00362537,1990-10-08,0,0,77,55
USC00362537,1990-10-09,0,0,84,66
USC00362537,1990-10-10,0,0,81,57
USC00362537,1990-10-11,1.9,0,75,63
USC00362537,1990-10-12,0.06,0,79,62
USC00362537,1990-10-13,1.22,0,78,64
USC00362537,1990-10-14,0.02,0,74,61
USC00362537,1990-10-15,0,0,71,48
USC00362537,1990-10-16,0,0,68,38
USC00362537,1990-10-17,0,0,72,40
USC00362537,1990-10-18,0.92,0,70,54
USC00362537,1990-10-19,0,0,57,46
USC00362537,1990-10-20,0,0,58,29
USC00362537,1990-10-21,0,0,65,32
USC00362537,1990-10-22,0.11,0,59,41
USC00362537,1990-10-23,2.29,0,63,56
USC00362537,1990-10-24,0,0,64,53
USC00362537,1990-10-25,0,0,60,39
USC00362537,1990-10-26,0,0,53,42
USC00362537,1990-10-27,0,0,56,25
USC00362537,1990-10-28,0,0,57,37
USC00362537,1990-10-29,0,0,53,38
USC00362537,1990-10-30,0,0,64,26
USC00362537,1990-10-31,0,0,70,35
USC00362537,1990-11-01,0,0,74,37
USC00362537,1990-11-02,0,0,77,35
USC00362537,1990-11-03,0,0,76,40
USC00362537,1990-11-04,0,0,70,38
USC00362537,1990-11-05,0,0,72,37
USC00362537,1990-11-06,0.33,0,65,46
USC00362537,1990-11-07,0,0,52,27
USC00362537,1990-11-08,0,0,47,31
USC00362537,1990-11-09,0.01,0,47,23
USC00362537,1990-11-10,1.38,0,49,41
USC00362537,1990-11-11,0,0,51,38
USC00362537,1990-11-12,0,0,50,35
USC00362537,1990-11-13,0,0,45,36
USC00362537,1990-11-14,0,0,52,24
USC00362537,1990-11-15,0,0,70,25
USC00362537,1990-11-16,0,0,71,32
USC00362537,1990-11-17,0.05,0,61,44
USC00362537,1990-11-18,0,0,46,28
USC00362537,1990-11-19,0,0,53,17
USC00362537,1990-11-20,0,0,55,31
USC00362537,1990-11-21,0,0,53,22
USC00362537,1990-11-22,0,0,58,27
USC00362537,1990-11-23,0.29,0,63,44
USC00362537,1990-11-24,0,0,56,39
